chembl_id,smiles,ic50,units,pIC50
CHEMBL3115098,COC1COCCC1N[C@@H]1C[C@H]2CN(C(=O)NC(C)C)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,50000.0,nM,4.301029995663981
CHEMBL3115097,CNC(=O)N1C[C@@H]2C[C@@H](NC3CCOCC3OC)C[C@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,50000.0,nM,4.301029995663981
CHEMBL3115096,COC1COCCC1N[C@@H]1C[C@H]2CN(C(N)=O)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,50000.0,nM,4.301029995663981
CHEMBL3115275,COC1COCCC1N[C@@H]1C[C@H]2CN(C(=O)CCc3ccccc3)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,50000.0,nM,4.301029995663981
CHEMBL3115274,COC1COCCC1N[C@@H]1C[C@H]2CN(C(=O)C#CC3CC3)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,49600.0,nM,4.304518323509803
CHEMBL3115273,COC1COCCC1N[C@@H]1C[C@H]2CN(C(=O)/C=C/C(C)(C)C)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,50000.0,nM,4.301029995663981
CHEMBL3115272,COC1COCCC1N[C@@H]1C[C@H]2CN(C(=O)/C=C/c3ccccc3)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,24100.0,nM,4.617982957425132
CHEMBL3115271,COC1COCCC1N[C@@H]1C[C@H]2CN(C(C)=O)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,50000.0,nM,4.301029995663981
CHEMBL3115270,COC1COCCC1N[C@@H]1C[C@H]2CN(c3ncccn3)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,50000.0,nM,4.301029995663981
CHEMBL3115269,COC1COCCC1N[C@@H]1C[C@H]2CN(c3nccs3)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,50000.0,nM,4.301029995663981
CHEMBL3115268,COC1COCCC1N[C@@H]1C[C@H]2CN(c3ccccc3)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,22900.0,nM,4.640164517660112
CHEMBL3115267,COC1COCCC1N[C@@H]1C[C@H]2CN(C3COC3)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,50000.0,nM,4.301029995663981
CHEMBL3115116,COC1COCCC1N[C@@H]1C[C@H]2CN(C3CC3)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,42100.0,nM,4.375717904164332
CHEMBL3115115,COC1COCCC1N[C@@H]1C[C@H]2CN(C(C)C)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,50000.0,nM,4.301029995663981
CHEMBL3115114,CCN1C[C@@H]2C[C@@H](NC3CCOCC3OC)C[C@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,42600.0,nM,4.370590400897281
CHEMBL3115113,COC1COCCC1N[C@@H]1C[C@H]2CN(C)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,50000.0,nM,4.301029995663981
CHEMBL3115112,COC1COCCC1N[C@@H]1C[C@H]2CNC[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,50000.0,nM,4.301029995663981
CHEMBL3115346,COC(=O)C(CCCN1CCC(c2ccccc2OC)CC1)(c1ccc(Br)cc1)C(C)C,780.0,nM,6.107905397309519
CHEMBL3115345,COC(=O)C(CCCN1CC=C(c2ccccc2OC)CC1)(c1ccc(Br)cc1)C(C)C,1260.0,nM,5.8996294548824375
CHEMBL3115195,COC(=O)C(CCC(=O)N1CCN(c2ccccc2OC)CC1)(c1ccc(Br)cc1)C(C)C,16800.0,nM,4.774690718274137
CHEMBL3115194,COC(=O)C(CCC(=O)N(C)CCCc1nc2ccccc2[nH]1)(c1ccc(Br)cc1)C(C)C,12500.0,nM,4.903089986991944
CHEMBL3115193,COc1ccccc1N1CCN(CCCC(C(=O)O)(c2ccc(Br)cc2)C(C)C)CC1,3960.0,nM,5.402304814074488
CHEMBL3115192,CC(C)C(CCCN(C)CCCc1nc2ccccc2[nH]1)(C(=O)O)c1ccc(Br)cc1,2340.0,nM,5.6307841425898575
CHEMBL513338,COC(=O)C(CCCN1CCN(c2ccccc2OC)CC1)(c1ccc(Br)cc1)C(C)C,1380.0,nM,5.860120913598763
CHEMBL3121667,Fc1ccccc1-c1nc2ccn(Cc3cc(-c4ccc(C(F)(F)F)cc4C(F)(F)F)no3)cc-2n1,794.33,nM,6.0999990348465305
CHEMBL1957287,Fc1ccccc1-c1nc2ccn(Cc3ccc(-c4ccc(C(F)(F)F)cc4C(F)(F)F)nn3)cc-2n1,794.33,nM,6.0999990348465305
CHEMBL3121666,Fc1cccc(-c2nc3cnn(Cc4cc(-c5ccc(C(F)(F)F)cc5C(F)(F)F)no4)cc-3n2)c1F,50118.72,nM,4.300000029139088
CHEMBL3121096,O=C1NN=C(c2ccc(OC3CCN(C4CCC4)CC3)cc2)[C@@H]2C[C@H]12,6000.0,nM,5.221848749616356
CHEMBL3121095,O=C1NN=C(c2ccc(OC3CCN(C4CCC4)CC3)cc2)[C@H]2C[C@@H]12,14000.0,nM,4.853871964321762
CHEMBL3121151,CCN(CC)[C@@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@H](C)NC(=O)OC)[nH]4)cc3)cc2)[nH]1)c1ccccc1,9100.0,nM,5.040958607678906
CHEMBL2023898,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,29200.0,nM,4.534617148551582
CHEMBL3120293,CNc1nc(NCCCN(C)C)c2sc(-c3ccc4nonc4c3)cc2n1,2000.0,nM,5.698970004336019
CHEMBL3120287,CNc1nc(NCCCN(C)C)c2sc(-c3ccc(N4CCOCC4)cc3)cc2n1,1800.0,nM,5.7447274948966935
CHEMBL3120281,CNc1nc(NCCCN(C)C)c2sc(-c3ccc(OC)nc3)cc2n1,6800.0,nM,5.167491087293763
CHEMBL3120280,CNc1nc(NCCCN(C)C)c2sc(-c3ccc(OC(F)(F)F)cc3)cc2n1,2800.0,nM,5.552841968657781
CHEMBL3120274,CNc1nc(NCCCN(C)C)c2sc(-c3ccc(C(F)(F)F)cc3)cc2n1,2700.0,nM,5.568636235841013
CHEMBL3120265,CNc1nc(NCCCN(C)C)c2sc(-c3ccccc3)cc2n1,8500.0,nM,5.070581074285707
CHEMBL3124989,Nc1ncc(-c2ccncc2)nc1-c1ccc(C(F)(F)F)nc1,33000.0,nM,4.481486060122113
CHEMBL3124986,CNS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)n2)cc1,33000.0,nM,4.481486060122113
CHEMBL3124985,CCS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)n2)cc1,3700.0,nM,5.431798275933005
CHEMBL3124983,Nc1ncc(-c2ccc(C(=O)N3CCOCC3)cc2)nc1-c1ccc(C(F)(F)F)cc1,33000.0,nM,4.481486060122113
CHEMBL3124982,Nc1ncc(-c2ccc(C(=O)N3CCOCC3)cc2)nc1-c1ccc(C(F)(F)F)nc1,20200.0,nM,4.694648630553377
CHEMBL3124981,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)cc3)n2)cc1,3700.0,nM,5.431798275933005
CHEMBL3124980,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)n2)cc1,8100.0,nM,5.0915149811213505
CHEMBL3128180,Cc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1,12000.0,nM,4.920818753952375
CHEMBL3128188,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)[C@@H]1CCc2ccnn21,30000.0,nM,4.522878745280337
CHEMBL3128200,Nc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccc(F)cc3)N2)cc1,5600.0,nM,5.251811972993799
CHEMBL3128178,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)[C@@H]1CCc2scnc21,6100.0,nM,5.214670164989233
CHEMBL3128201,Nc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1,23300.0,nM,4.632644078973981
CHEMBL3128199,Nc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccc(F)c3)N2)cc1,4000.0,nM,5.3979400086720375
CHEMBL3128198,Nc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccc(Cl)c3)N2)cc1,1500.0,nM,5.823908740944319
CHEMBL3128194,Nc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,12700.0,nM,4.896196279044043
CHEMBL3125272,CCNC(=O)[C@@H]1C[C@@H](NC(=O)c2cc(CC)nn2C)CN1C(=O)c1coc2ccccc12,50000.0,nM,4.301029995663981
CHEMBL3127404,CN1C(=O)CC[C@H]1CN(Cc1ccc(Cl)cc1)S(=O)(=O)c1cccc(C#N)c1,30000.0,nM,4.522878745280337
CHEMBL3127543,OCc1cn(-c2ccc(N3CCC(N4CCc5ccc(F)cc54)CC3)nn2)cn1,10.0,nM,8.0
CHEMBL3127542,Cc1cn(-c2ccc(N3CCC(N4CCc5ccc(F)cc54)CC3)nn2)cn1,10.0,nM,8.0
CHEMBL4105584,COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1[C@@H]3CC[C@H]1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,24500.0,nM,4.610833915635467
CHEMBL3127693,O=C(c1ccccc1)N1CCC2(CC1)CCN(C(=O)N1CCN(C3CCC3)CC1)C2,33000.0,nM,4.481486060122113
CHEMBL3127692,CC(C)S(=O)(=O)N1CCC2(CCN(C(=O)N3CCCN(C4CCC4)CC3)C2)CC1,33000.0,nM,4.481486060122113
CHEMBL3127691,O=C(N1CCCN(C2CCC2)CC1)N1CCC2(CCN(S(=O)(=O)c3ccccc3)CC2)C1,33000.0,nM,4.481486060122113
CHEMBL3127690,O=C(c1ccccc1)N1CCC2(CC1)CCN(C(=O)N1CCCN(C3CCC3)CC1)C2,33000.0,nM,4.481486060122113
CHEMBL3127689,O=C(N1CCCN(C2CCC2)CC1)N1CCC2(CCCN(S(=O)(=O)c3ccccc3)C2)C1,33000.0,nM,4.481486060122113
CHEMBL3127687,CC(C)N1CCCN(C(=O)C2CC3(CCN(C(=O)c4ccccc4)CC3)C2)CC1,33000.0,nM,4.481486060122113
CHEMBL3127686,O=C(c1ccccc1)N1CCC2(CC1)CC(C(=O)N1CCN(C3CCC3)CC1)C2,33000.0,nM,4.481486060122113
CHEMBL3127685,O=C(C1CC2(CCN(c3ccccc3)CC2)C1)N1CCN(C2CCC2)CC1,33000.0,nM,4.481486060122113
CHEMBL3127684,CS(=O)(=O)N1CCC2(CC1)CC(C(=O)N1CCN(C3CCC3)CC1)C2,33000.0,nM,4.481486060122113
CHEMBL3127683,CC(C)N1CCN(C(=O)N2CCC3(CCN(C4CCOCC4)CC3)C2)CC1,33000.0,nM,4.481486060122113
CHEMBL3127682,CC(C)N1CCN(C(=O)N2CCC3(CCCN(C4CCOCC4)C3)C2)CC1,33000.0,nM,4.481486060122113
CHEMBL3127681,O=C(N1CCCN(C2CCC2)CC1)N1CCC2(CCCN(C3CCOCC3)C2)C1,33000.0,nM,4.481486060122113
CHEMBL3127679,CC(C)N1CCN(C(=O)C2CC3(CCN(C4CCOCC4)CC3)C2)CC1,33000.0,nM,4.481486060122113
CHEMBL3127677,O=C(C1CC2(CCN(C3CCOCC3)CC2)C1)N1CCN2CCCCC2C1,33000.0,nM,4.481486060122113
CHEMBL3127675,O=C(C1CC2(CCN(C3CCOCC3)CC2)C1)N1CCN(C2CCC2)CC1,33000.0,nM,4.481486060122113
CHEMBL3124968,CC(C)N1CCN(C(=O)[C@H]2CC23CCN(C2CCOCC2)CC3)CC1,33000.0,nM,4.481486060122113
CHEMBL3127672,CC(C)N1CCN(C(=O)[C@@H]2CC23CCN(C2CCOCC2)CC3)CC1,33000.0,nM,4.481486060122113
CHEMBL3127708,O=C(C1CC12CCN(C1CCCCC1)CC2)N1CCN(C2CCCCC2)CC1,20800.0,nM,4.681936665037238
CHEMBL3127707,O=C(C1CC12CCNCC2)N1CCN(C2CCCCC2)CC1,33000.0,nM,4.481486060122113
CHEMBL3127702,O=C(C1CC12CCN(C1CCOCC1)CC2)N1CCN(C2CCCCC2)CC1,33000.0,nM,4.481486060122113
CHEMBL3127701,O=C(C1CC12CCN(C1CCOCC1)CC2)N1CCN(C2CCCC2)CC1,33000.0,nM,4.481486060122113
CHEMBL3127700,O=C(C1CC12CCN(C1CCOCC1)CC2)N1CCN(C2CCC2)CC1,33000.0,nM,4.481486060122113
CHEMBL3127699,O=C(C1CC12CCN(C1CCOCC1)CC2)N1CCN(C2CC2)CC1,33000.0,nM,4.481486060122113
CHEMBL3127698,CC(C)N1CCN(C(=O)C2CC23CCN(C2CCOCC2)CC3)CC1,33000.0,nM,4.481486060122113
CHEMBL3127986,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1cscn1,176600.0,nM,3.75300930075845
CHEMBL3127992,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1cc2c(cc1Br)OCO2,48000.0,nM,4.318758762624412
CHEMBL3134098,CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(F)cc3F)cc(Cl)c2NC1=O,100000.0,nM,4.0
CHEMBL3133005,O=C(O)C[C@H]1CC[C@@H](Oc2ccc(NC(=O)c3nnc(Nc4ccc(F)c(F)c4)o3)cn2)CC1,30000.0,nM,4.522878745280337
CHEMBL3181946,Cc1cccc(C(=O)Nc2cccc(NC(=O)c3ccc(C(C)(C)C)cc3)c2)c1,32790.0,nM,4.484258583330635
CHEMBL3185008,CCOc1cccc(NC(=O)c2cccc(NC(=O)C3CCCC3)c2)c1,990.0,nM,6.00436480540245
CHEMBL2324344,CCCC(=O)C1CCN(c2ncnc3c2CN(C(=O)c2ccc(-c4ccccc4)cc2)CC3)CC1,7680.0,nM,5.114638779968488
CHEMBL3185736,Cc1cccc(C(=O)Nc2cccc(NC(=O)c3cccc(C)c3)c2)c1,12400.0,nM,4.906578314837765
CHEMBL148342,COc1ccc(CC(=O)NCc2ccccc2-c2ccccc2C(=O)NCc2ccc(F)cc2F)cc1,36730.0,nM,4.434979071654706
CHEMBL3188099,COc1ccccc1NC(=O)c1cccc(NC(=O)C2CCCC2)c1,43490.0,nM,4.361610592334664
CHEMBL3217922,COC[C@H](C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1,6900.0,nM,5.161150909262744
CHEMBL3217923,COC[C@H](C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nc(C)ns2)c1,7500.0,nM,5.1249387366083
CHEMBL3217925,C[C@@H](CO)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2)cc(C(=O)Nc2ccn(C)n2)c1,70000.0,nM,4.154901959985743
CHEMBL3217924,C[C@@H](CO)Oc1cc(Oc2ccc(C(=O)N(C)C)cc2)cc(C(=O)Nc2ccn(C)n2)c1,100000.0,nM,4.0
CHEMBL3217758,COC[C@H](C)Oc1cc(Oc2ccc(C(=O)N(C)C)cc2)cc(C(=O)Nc2cc[nH]n2)c1,95000.0,nM,4.022276394711152
CHEMBL2086693,C[C@@H]1CN(c2noc(C(F)(F)F)n2)CCN1c1ncc(OCc2ccncc2C#N)cn1,7600.0,nM,5.119186407719209
CHEMBL2087086,C[C@@H]1CN(c2nc(C(F)(F)F)no2)CCN1c1ncc(OCc2ccncc2C#N)cn1,5900.0,nM,5.229147988357856
CHEMBL2087084,CC(C)c1noc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)n1,11600.0,nM,4.935542010773082
CHEMBL3218816,C[C@@H]1CN(c2nnc(C(F)(F)F)o2)CCN1c1ncc(OCc2ccncc2C#N)cn1,18000.0,nM,4.7447274948966935
CHEMBL3217767,CC(C)c1nnc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)o1,28000.0,nM,4.552841968657781
CHEMBL3220877,NCC(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,18300.0,nM,4.73754891026957
CHEMBL3220878,C[C@H](N)C(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,1280.0,nM,5.892790030352131
CHEMBL3220879,C[C@@H](N)C(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,4920.0,nM,5.308034897232639
CHEMBL3220881,O=C(/C=C/[C@@H]1CCCN1)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,86200.0,nM,4.064492734175287
CHEMBL3220882,CN(C)C/C=C/C(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,92100.0,nM,4.035740369803151
CHEMBL3221107,CCNC(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,210.0,nM,6.6777807052660805
CHEMBL3221108,CCCNC(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,1280.0,nM,5.892790030352131
CHEMBL3218855,COc1cc(N2CCN(C)CC2)ccc1-c1nc2c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)c(Cl)cnc2[nH]1,10000.0,nM,5.0
CHEMBL3218856,COc1cc(N2CCC(N3CCOCC3)CC2)ccc1-c1nc2c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)c(Cl)cnc2[nH]1,10000.0,nM,5.0
CHEMBL3218857,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1-c1nc2c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)c(Cl)cnc2[nH]1,10000.0,nM,5.0
CHEMBL3221109,O=C(N1CCOCC1)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,390.0,nM,6.4089353929735005
CHEMBL1766528,CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,49.0,nM,7.309803919971486
CHEMBL1766529,CC(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,460.0,nM,6.337242168318426
CHEMBL3221110,O=[N+]([O-])c1cccc(CNc2cc(C(F)(F)F)cc3ncc(N4CCN(CCO)CC4)cc23)c1,37.0,nM,7.431798275933005
CHEMBL3221111,CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc(C#N)c4)c3c2)CC1,174.0,nM,6.7594507517174005
CHEMBL3221113,CC(=O)c1cccc(CNc2cc(C(F)(F)F)cc3ncc(N4CCN(C)CC4)cc23)c1,93600.0,nM,4.028724151261895
CHEMBL3221123,CCNC(=O)Nc1cccc(CNc2cc(C(F)(F)F)cc3ncc(N4CCN(C)CC4)cc23)c1,81700.0,nM,4.087777943467584
CHEMBL3221125,CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc5nonc45)c3c2)CC1,107.0,nM,6.97061622231479
CHEMBL3221126,CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4ccc5cccnc5c4)c3c2)CC1,75800.0,nM,4.120330794367947
CHEMBL3221131,[2H]C(Nc1cc(C(F)(F)F)cc2ncc(N3CCN(C)CC3)cc12)c1cccc([N+](=O)[O-])c1,1270.0,nM,5.896196279044043
CHEMBL3221132,[2H]C(Nc1cc(C(F)(F)F)cc2ncc(N3CCN(C(C)=O)CC3)cc12)c1cccc([N+](=O)[O-])c1,100000.0,nM,4.0
CHEMBL3221133,[2H]C([2H])(O)CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,160.0,nM,6.795880017344075
CHEMBL3221134,[2H]C(Nc1cc(C(F)(F)F)cc2ncc(N3CCN(CC([2H])([2H])O)CC3)cc12)c1cccc([N+](=O)[O-])c1,480.0,nM,6.318758762624412
CHEMBL3219105,CCn1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cc3)cc(O[C@@H](C)CO)c2)n1,54000.0,nM,4.267606240177032
CHEMBL3219106,CC(C)n1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cc3)cc(O[C@@H](C)CO)c2)n1,31000.0,nM,4.508638306165727
CHEMBL3219107,C[C@@H](CO)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2)cc(C(=O)Nc2cc[nH]n2)c1,100000.0,nM,4.0
CHEMBL3219108,C[C@@H](CO)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2)cc(C(=O)Nc2nccs2)c1,9000.0,nM,5.045757490560675
CHEMBL3219109,Cc1nsc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cc3)cc(O[C@@H](C)CO)c2)n1,11000.0,nM,4.958607314841775
CHEMBL3219110,Cc1cnc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cc3)cc(O[C@@H](C)CO)c2)cn1,38000.0,nM,4.42021640338319
CHEMBL3219115,COC[C@H](C)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2)cc(C(=O)Nc2ccn(C)n2)c1,36000.0,nM,4.443697499232712
CHEMBL3219116,CC(C)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2)cc(C(=O)Nc2ccn(C)n2)c1,27000.0,nM,4.568636235841013
CHEMBL3219117,Cn1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cc3)cc(O[C@H]3CCOC3)c2)n1,35000.0,nM,4.455931955649724
CHEMBL3219119,Cn1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cc3)cc(OC(CF)CF)c2)n1,28000.0,nM,4.552841968657781
CHEMBL3219120,COC[C@H](C)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2)cc(C(=O)Nc2cnc(C)cn2)c1,18000.0,nM,4.7447274948966935
CHEMBL3219121,COC[C@H](C)Oc1cc(Oc2ccc(C(=O)N3CCC3)nc2)cc(C(=O)Nc2cnc(C)cn2)c1,40000.0,nM,4.3979400086720375
CHEMBL3219123,COC[C@H](C)Oc1cc(Oc2ncc(C(=O)N3CCC3)cc2Cl)cc(C(=O)Nc2cnc(C)cn2)c1,18000.0,nM,4.7447274948966935
CHEMBL3219124,COC[C@H](C)Oc1cc(Oc2cnc(C(=O)N3CCC3)cn2)cc(C(=O)Nc2cnc(C)cn2)c1,100000.0,nM,4.0
CHEMBL3218480,Cc1cnc(NC(=O)c2cc(Oc3ccc(S(C)(=O)=O)cc3)c3cc(C)oc3c2)cn1,22000.0,nM,4.657577319177793
CHEMBL3218481,Cc1cnc(NC(=O)c2cc(Oc3ccc(C#N)cc3)c3cc(C)oc3c2)cn1,4000.0,nM,5.3979400086720375
CHEMBL3218482,Cc1cnc(NC(=O)c2cc(Oc3ccc(C(=O)N(C)C)cc3)c3cc(C)oc3c2)cn1,59000.0,nM,4.229147988357856
CHEMBL3218997,CC(=O)Nc1cccc(C2CCN(Cc3ccc(C(=O)c4nc5ccccc5n4-c4ccc(F)cc4)cc3)CC2)c1,1970.0,nM,5.705533773838407
CHEMBL3219001,CC(=O)Nc1cccc(C2CCN(Cc3ccc(C(=O)c4nc5ccccc5n4-c4ccc(Cl)cc4)cc3)CC2)c1,1700.0,nM,5.769551078621726
CHEMBL3219265,CC(=O)Nc1cccc(C2CCN(Cc3ccc(C(=O)c4nc5ccccc5n4C4CCOCC4)cc3)CC2)c1,1200.0,nM,5.920818753952375
CHEMBL3219269,CC(=O)Nc1cccc(C2CCN(Cc3ccc(C(=O)c4nc5ccccc5n4-c4ccc(F)cc4)cc3F)CC2)c1,1900.0,nM,5.721246399047171
CHEMBL3219276,CC(=O)Nc1cccc(C2CCN(Cc3ccc(C(=O)c4nc(C)c(C)n4-c4ccc(F)cc4)cc3)CC2)c1,1700.0,nM,5.769551078621726
CHEMBL3218118,N#Cc1ccc(OCC2(O)CN(S(=O)(=O)c3ccc(Cl)cc3Cl)C2)cc1F,9670.0,nM,5.014573525916998
CHEMBL1957718,CC[C@]1(c2cccc(NS(C)(=O)=O)c2)[C@@H]2CN(CC3Cc4ccccc4C3)C[C@@H]21,326.0,nM,6.486782399932061
CHEMBL3219614,CC[C@]1(c2cccc(NS(C)(=O)=O)c2)[C@@H]2CN(CCCC3(O)CCCCC3)C[C@@H]21,710.0,nM,6.1487416512809245
CHEMBL3219615,CC[C@]1(c2cccc(C(N)=O)c2)[C@@H]2CN(CC3(O)Cc4ccccc4C3)C[C@@H]21,2200.0,nM,5.657577319177793
CHEMBL3219616,CC[C@]1(c2cccc(NS(C)(=O)=O)c2)[C@@H]2CN(CC3(O)Cc4ccccc4C3)C[C@@H]21,1600.0,nM,5.795880017344075
CHEMBL3218645,Cc1ccccc1-c1nc2ccc(-c3ccc(Cl)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,8700.0,nM,5.060480747381382
CHEMBL3218646,Cc1ccccc1-c1nc2cc(-c3ccc(Cl)cc3)sc2c(=O)n1CC1CCCN(C(C)C)C1,2100.0,nM,5.6777807052660805
CHEMBL3218647,Cc1ccccc1-c1nc2cn(-c3ccc(Cl)cc3)nc2c(=O)n1CC1CCCN(C(C)C)C1,3500.0,nM,5.455931955649724
CHEMBL3218648,COCCN1CCC[C@@H](Cn2c(-c3ccccc3C)nc3cc(-c4ccc(Cl)cc4)sc3c2=O)C1,2100.0,nM,5.6777807052660805
CHEMBL3218649,COCCN1CCC[C@@H](Cn2c(-c3ccccc3C)nc3nc(-c4ccc(Cl)cc4)sc3c2=O)C1,3700.0,nM,5.431798275933005
CHEMBL3218650,COCCN1CCC[C@@H](Cn2c(-c3ccccc3C)nc3cn(-c4ccc(Cl)cc4)nc3c2=O)C1,2500.0,nM,5.6020599913279625
CHEMBL3218651,Cc1ccccc1-c1nc2cn(-c3ccc(F)cc3)nc2c(=O)n1CC1CCCN(C(C)C)C1,10000.0,nM,5.0
CHEMBL3218652,Cc1ccccc1-c1nc2cn(-c3ccc(C#N)cc3)nc2c(=O)n1CC1CCCN(C(C)C)C1,8300.0,nM,5.080921907623926
CHEMBL3218884,COc1ccc(-n2cc3nc(-c4ccccc4C)n(CC4CCCN(C(C)C)C4)c(=O)c3n2)cc1,11000.0,nM,4.958607314841775
CHEMBL3218885,Cc1ccccc1-c1nc2cn(-c3cccc(Cl)c3)nc2c(=O)n1CC1CCCN(C(C)C)C1,10000.0,nM,5.0
